Date,Dernier,Ouv., Plus Haut,Plus Bas,Vol.,Variation %,Close,High,Low,Open
28/06/2016,"769,38","769,38","769,38","769,38",,"3,57%",769.38,769.38,769.38,769.38
29/06/2016,"775,29","775,29","775,29","775,29",,"0,77%",775.29,775.29,775.29,775.29
30/06/2016,"786,55","786,55","786,55","786,55",,"1,45%",786.55,786.55,786.55,786.55
01/07/2016,"762,31","762,31","762,31","762,31",,"-3,08%",762.31,762.31,762.31,762.31
04/07/2016,"745,37","745,37","745,37","745,37",,"-2,22%",745.37,745.37,745.37,745.37
05/07/2016,"729,64","729,64","729,64","729,64",,"-2,11%",729.64,729.64,729.64,729.64
07/07/2016,"712,72","712,72","712,72","712,72",,"-2,32%",712.72,712.72,712.72,712.72
08/07/2016,"699,89","699,89","699,89","699,89",,"-1,80%",699.89,699.89,699.89,699.89
11/07/2016,"675,47","675,47","675,47","675,47",,"-3,49%",675.47,675.47,675.47,675.47
12/07/2016,"664,60","664,60","664,60","664,60",,"-1,61%",664.6,664.6,664.6,664.6
13/07/2016,"671,29","671,29","671,29","671,29",,"1,01%",671.29,671.29,671.29,671.29
14/07/2016,"681,04","681,04","681,04","681,04",,"1,45%",681.04,681.04,681.04,681.04
15/07/2016,"682,56","682,56","682,56","682,56",,"0,22%",682.56,682.56,682.56,682.56
18/07/2016,"700,68","700,68","700,68","700,68",,"2,65%",700.68,700.68,700.68,700.68
19/07/2016,"708,87","708,87","708,87","708,87",,"1,17%",708.87,708.87,708.87,708.87
20/07/2016,"714,25","714,25","714,25","714,25",,"0,76%",714.25,714.25,714.25,714.25
21/07/2016,"699,15","699,15","699,15","699,15",,"-2,11%",699.15,699.15,699.15,699.15
22/07/2016,"679,06","679,06","679,06","679,06",,"-2,87%",679.06,679.06,679.06,679.06
25/07/2016,"668,89","668,89","668,89","668,89",,"-1,50%",668.89,668.89,668.89,668.89
26/07/2016,"662,87","662,87","662,87","662,87",,"-0,90%",662.87,662.87,662.87,662.87
27/07/2016,"662,48","662,48","662,48","662,48",,"-0,06%",662.48,662.48,662.48,662.48
28/07/2016,"671,47","671,47","671,47","671,47",,"1,36%",671.47,671.47,671.47,671.47
29/07/2016,"670,90","670,90","670,90","670,90",,"-0,08%",670.9,670.9,670.9,670.9
01/08/2016,"673,92","673,92","673,92","673,92",,"0,45%",673.92,673.92,673.92,673.92
02/08/2016,"669,03","669,03","669,03","669,03",,"-0,73%",669.03,669.03,669.03,669.03
03/08/2016,"669,83","669,83","669,83","669,83",,"0,12%",669.83,669.83,669.83,669.83
04/08/2016,"666,82","666,82","666,82","666,82",,"-0,45%",666.82,666.82,666.82,666.82
05/08/2016,"668,95","668,95","668,95","668,95",,"0,32%",668.95,668.95,668.95,668.95
09/08/2016,"668,25","668,25","668,25","668,25",,"-0,10%",668.25,668.25,668.25,668.25
10/08/2016,"674,33","674,33","674,33","674,33",,"0,91%",674.33,674.33,674.33,674.33
11/08/2016,"675,36","675,36","675,36","675,36",,"0,15%",675.36,675.36,675.36,675.36
12/08/2016,"679,56","679,56","679,56","679,56",,"0,62%",679.56,679.56,679.56,679.56
16/08/2016,"684,74","684,74","684,74","684,74",,"0,76%",684.74,684.74,684.74,684.74
17/08/2016,"686,38","686,38","686,38","686,38",,"0,24%",686.38,686.38,686.38,686.38
18/08/2016,"665,49","665,49","665,49","665,49",,"-3,04%",665.49,665.49,665.49,665.49
19/08/2016,"683,51","683,51","683,51","683,51",,"2,71%",683.51,683.51,683.51,683.51
22/08/2016,"679,60","679,60","679,60","679,60",,"-0,57%",679.6,679.6,679.6,679.6
23/08/2016,"670,11","670,11","670,11","670,11",,"-1,40%",670.11,670.11,670.11,670.11
24/08/2016,"688,96","688,96","688,96","688,96",,"2,81%",688.96,688.96,688.96,688.96
25/08/2016,"695,51","695,51","695,51","695,51",,"0,95%",695.51,695.51,695.51,695.51
26/08/2016,"700,24","700,24","700,24","700,24",,"0,68%",700.24,700.24,700.24,700.24
29/08/2016,"692,97","692,97","692,97","692,97",,"-1,04%",692.97,692.97,692.97,692.97
30/08/2016,"694,67","694,67","694,67","694,67",,"0,25%",694.67,694.67,694.67,694.67
31/08/2016,"701,72","701,72","701,72","701,72",,"1,01%",701.72,701.72,701.72,701.72
01/09/2016,"708,80","708,80","708,80","708,80",,"1,01%",708.8,708.8,708.8,708.8
02/09/2016,"708,82","708,82","708,82","708,82",,"0,00%",708.82,708.82,708.82,708.82
05/09/2016,"706,08","706,08","706,08","706,08",,"-0,39%",706.08,706.08,706.08,706.08
06/09/2016,"708,03","708,03","708,03","708,03",,"0,28%",708.03,708.03,708.03,708.03
07/09/2016,"704,12","704,12","704,12","704,12",,"-0,55%",704.12,704.12,704.12,704.12
08/09/2016,"707,10","707,10","707,10","707,10",,"0,42%",707.1,707.1,707.1,707.1
09/09/2016,"701,87","701,87","701,87","701,87",,"-0,74%",701.87,701.87,701.87,701.87
13/09/2016,"692,44","692,44","692,44","692,44",,"-1,34%",692.44,692.44,692.44,692.44
14/09/2016,"687,21","687,21","687,21","687,21",,"-0,76%",687.21,687.21,687.21,687.21
15/09/2016,"703,03","703,03","703,03","703,03",,"2,30%",703.03,703.03,703.03,703.03
16/09/2016,"705,67","705,67","705,67","705,67",,"0,38%",705.67,705.67,705.67,705.67
19/09/2016,"711,22","711,22","711,22","711,22",,"0,79%",711.22,711.22,711.22,711.22
20/09/2016,"709,11","709,11","709,11","709,11",,"-0,30%",709.11,709.11,709.11,709.11
21/09/2016,"704,51","704,51","704,51","704,51",,"-0,65%",704.51,704.51,704.51,704.51
22/09/2016,"695,05","695,05","695,05","695,05",,"-1,34%",695.05,695.05,695.05,695.05
23/09/2016,"697,02","697,02","697,02","697,02",,"0,28%",697.02,697.02,697.02,697.02
26/09/2016,"704,74","704,74","704,74","704,74",,"1,11%",704.74,704.74,704.74,704.74
27/09/2016,"716,93","716,93","716,93","716,93",,"1,73%",716.93,716.93,716.93,716.93
28/09/2016,"706,07","706,07","706,07","706,07",,"-1,51%",706.07,706.07,706.07,706.07
29/09/2016,"698,28","698,28","698,28","698,28",,"-1,10%",698.28,698.28,698.28,698.28
30/09/2016,"690,76","690,76","690,76","690,76",,"-1,08%",690.76,690.76,690.76,690.76
03/10/2016,"674,60","674,60","674,60","674,60",,"-2,34%",674.6,674.6,674.6,674.6
04/10/2016,"664,26","664,26","664,26","664,26",,"-1,53%",664.26,664.26,664.26,664.26
05/10/2016,"661,01","661,01","661,01","661,01",,"-0,49%",661.01,661.01,661.01,661.01
06/10/2016,"641,33","641,33","641,33","641,33",,"-2,98%",641.33,641.33,641.33,641.33
07/10/2016,"642,37","642,37","642,37","642,37",,"0,16%",642.37,642.37,642.37,642.37
10/10/2016,"649,78","649,78","649,78","649,78",,"1,15%",649.78,649.78,649.78,649.78
11/10/2016,"642,56","642,56","642,56","642,56",,"-1,11%",642.56,642.56,642.56,642.56
12/10/2016,"647,54","647,54","647,54","647,54",,"0,78%",647.54,647.54,647.54,647.54
13/10/2016,"641,24","641,24","641,24","641,24",,"-0,97%",641.24,641.24,641.24,641.24
14/10/2016,"638,55","638,55","638,55","638,55",,"-0,42%",638.55,638.55,638.55,638.55
17/10/2016,"629,73","629,73","629,73","629,73",,"-1,38%",629.73,629.73,629.73,629.73
18/10/2016,"619,23","619,23","619,23","619,23",,"-1,67%",619.23,619.23,619.23,619.23
19/10/2016,"607,18","607,18","607,18","607,18",,"-1,95%",607.18,607.18,607.18,607.18
20/10/2016,"600,18","600,18","600,18","600,18",,"-1,15%",600.18,600.18,600.18,600.18
21/10/2016,"608,12","608,12","608,12","608,12",,"1,32%",608.12,608.12,608.12,608.12
24/10/2016,"606,48","606,48","606,48","606,48",,"-0,27%",606.48,606.48,606.48,606.48
25/10/2016,"603,03","603,03","603,03","603,03",,"-0,57%",603.03,603.03,603.03,603.03
26/10/2016,"573,69","573,69","573,69","573,69",,"-4,87%",573.69,573.69,573.69,573.69
27/10/2016,"572,60","572,60","572,60","572,60",,"-0,19%",572.6,572.6,572.6,572.6
28/10/2016,"566,44","566,44","566,44","566,44",,"-1,08%",566.44,566.44,566.44,566.44
31/10/2016,"565,65","565,65","565,65","565,65",,"-0,14%",565.65,565.65,565.65,565.65
02/11/2016,"567,52","567,52","567,52","567,52",,"0,33%",567.52,567.52,567.52,567.52
03/11/2016,"567,39","567,39","567,39","567,39",,"-0,02%",567.39,567.39,567.39,567.39
04/11/2016,"569,73","569,73","569,73","569,73",,"0,41%",569.73,569.73,569.73,569.73
07/11/2016,"579,60","579,60","579,60","579,60",,"1,73%",579.6,579.6,579.6,579.6
08/11/2016,"574,06","574,06","574,06","574,06",,"-0,96%",574.06,574.06,574.06,574.06
09/11/2016,"570,75","570,75","570,75","570,75",,"-0,58%",570.75,570.75,570.75,570.75
10/11/2016,"579,19","579,19","579,19","579,19",,"1,48%",579.19,579.19,579.19,579.19
11/11/2016,"585,90","585,90","585,90","585,90",,"1,16%",585.9,585.9,585.9,585.9
14/11/2016,"598,89","598,89","598,89","598,89",,"2,22%",598.89,598.89,598.89,598.89
16/11/2016,"600,88","600,88","600,88","600,88",,"0,33%",600.88,600.88,600.88,600.88
17/11/2016,"592,69","592,69","592,69","592,69",,"-1,36%",592.69,592.69,592.69,592.69
18/11/2016,"596,93","596,93","596,93","596,93",,"0,72%",596.93,596.93,596.93,596.93
21/11/2016,"584,46","584,46","584,46","584,46",,"-2,09%",584.46,584.46,584.46,584.46
22/11/2016,"589,68","589,68","589,68","589,68",,"0,89%",589.68,589.68,589.68,589.68
23/11/2016,"594,31","594,31","594,31","594,31",,"0,79%",594.31,594.31,594.31,594.31
24/11/2016,"581,82","581,82","581,82","581,82",,"-2,10%",581.82,581.82,581.82,581.82
25/11/2016,"578,04","578,04","578,04","578,04",,"-0,65%",578.04,578.04,578.04,578.04
28/11/2016,"584,13","584,13","584,13","584,13",,"1,05%",584.13,584.13,584.13,584.13
29/11/2016,"596,95","596,95","596,95","596,95",,"2,19%",596.95,596.95,596.95,596.95
30/11/2016,"597,16","597,16","597,16","597,16",,"0,04%",597.16,597.16,597.16,597.16
01/12/2016,"577,39","577,39","577,39","577,39",,"-3,31%",577.39,577.39,577.39,577.39
02/12/2016,"587,15","587,15","587,15","587,15",,"1,69%",587.15,587.15,587.15,587.15
05/12/2016,"585,10","585,10","585,10","585,10",,"-0,35%",585.1,585.1,585.1,585.1
06/12/2016,"580,80","580,80","580,80","580,80",,"-0,73%",580.8,580.8,580.8,580.8
07/12/2016,"597,54","597,54","597,54","597,54",,"2,88%",597.54,597.54,597.54,597.54
08/12/2016,"583,94","583,94","583,94","583,94",,"-2,28%",583.94,583.94,583.94,583.94
09/12/2016,"585,81","585,81","585,81","585,81",,"0,32%",585.81,585.81,585.81,585.81
13/12/2016,"593,81","593,81","593,81","593,81",,"1,37%",593.81,593.81,593.81,593.81
14/12/2016,"602,42","602,42","602,42","602,42",,"1,45%",602.42,602.42,602.42,602.42
15/12/2016,"585,00","585,00","585,00","585,00",,"-2,89%",585.0,585.0,585.0,585.0
16/12/2016,"572,50","572,50","572,50","572,50",,"-2,14%",572.5,572.5,572.5,572.5
19/12/2016,"575,92","575,92","575,92","575,92",,"0,60%",575.92,575.92,575.92,575.92
20/12/2016,"584,25","584,25","584,25","584,25",,"1,45%",584.25,584.25,584.25,584.25
21/12/2016,"592,73","592,73","592,73","592,73",,"1,45%",592.73,592.73,592.73,592.73
22/12/2016,"589,92","589,92","589,92","589,92",,"-0,47%",589.92,589.92,589.92,589.92
23/12/2016,"585,26","585,26","585,26","585,26",,"-0,79%",585.26,585.26,585.26,585.26
27/12/2016,"594,03","594,03","594,03","594,03",,"1,50%",594.03,594.03,594.03,594.03
28/12/2016,"582,99","582,99","582,99","582,99",,"-1,86%",582.99,582.99,582.99,582.99
29/12/2016,"583,32","583,32","583,32","583,32",,"0,06%",583.32,583.32,583.32,583.32
30/12/2016,"600,89","600,89","600,89","600,89",,"3,01%",600.89,600.89,600.89,600.89
02/01/2017,"518,49","576,99","576,99","518,49",,"-13,71%",518.49,576.99,518.49,576.99
03/01/2017,"581,25","581,25","581,25","581,25",,"12,10%",581.25,581.25,581.25,581.25
04/01/2017,"566,26","566,26","566,26","566,26",,"-2,58%",566.26,566.26,566.26,566.26
05/01/2017,"557,85","557,85","557,85","557,85",,"-1,49%",557.85,557.85,557.85,557.85
06/01/2017,"557,51","557,51","557,51","557,51",,"-0,06%",557.51,557.51,557.51,557.51
09/01/2017,"549,87","549,87","549,87","549,87",,"-1,37%",549.87,549.87,549.87,549.87
10/01/2017,"546,10","546,10","546,10","546,10",,"-0,69%",546.1,546.1,546.1,546.1
11/01/2017,"540,91","540,91","540,91","540,91",,"-0,95%",540.91,540.91,540.91,540.91
12/01/2017,"545,38","545,38","545,38","545,38",,"0,83%",545.38,545.38,545.38,545.38
13/01/2017,"546,09","546,09","546,09","546,09",,"0,13%",546.09,546.09,546.09,546.09
16/01/2017,"551,01","551,01","551,01","551,01",,"0,90%",551.01,551.01,551.01,551.01
17/01/2017,"548,49","548,49","548,49","548,49",,"-0,46%",548.49,548.49,548.49,548.49
18/01/2017,"539,08","539,08","539,08","539,08",,"-1,72%",539.08,539.08,539.08,539.08
19/01/2017,"539,83","539,83","539,83","539,83",,"0,14%",539.83,539.83,539.83,539.83
20/01/2017,"552,19","552,19","552,19","552,19",,"2,29%",552.19,552.19,552.19,552.19
23/01/2017,"539,99","539,99","539,99","539,99",,"-2,21%",539.99,539.99,539.99,539.99
24/01/2017,"546,25","546,25","546,25","546,25",,"1,16%",546.25,546.25,546.25,546.25
25/01/2017,"542,61","542,61","542,61","542,61",,"-0,67%",542.61,542.61,542.61,542.61
26/01/2017,"538,56","538,56","538,56","538,56",,"-0,75%",538.56,538.56,538.56,538.56
27/01/2017,"543,53","543,53","543,53","543,53",,"0,92%",543.53,543.53,543.53,543.53
30/01/2017,"519,30","519,30","519,30","519,30",,"-4,46%",519.3,519.3,519.3,519.3
31/01/2017,"512,08","512,08","512,08","512,08",,"-1,39%",512.08,512.08,512.08,512.08
01/02/2017,"522,30","522,30","522,30","522,30",,"2,00%",522.3,522.3,522.3,522.3
02/02/2017,"518,49","518,49","518,49","518,49",,"-0,73%",518.49,518.49,518.49,518.49
03/02/2017,"517,60","517,60","517,60","517,60",,"-0,17%",517.6,517.6,517.6,517.6
06/02/2017,"516,08","516,08","516,08","516,08",,"-0,29%",516.08,516.08,516.08,516.08
07/02/2017,"518,07","518,07","518,07","518,07",,"0,39%",518.07,518.07,518.07,518.07
08/02/2017,"517,19","517,19","517,19","517,19",,"-0,17%",517.19,517.19,517.19,517.19
09/02/2017,"516,25","516,25","516,25","516,25",,"-0,18%",516.25,516.25,516.25,516.25
10/02/2017,"525,12","525,12","525,12","525,12",,"1,72%",525.12,525.12,525.12,525.12
13/02/2017,"511,24","511,24","511,24","511,24",,"-2,64%",511.24,511.24,511.24,511.24
14/02/2017,"522,59","522,59","522,59","522,59",,"2,22%",522.59,522.59,522.59,522.59
15/02/2017,"515,08","515,08","515,08","515,08",,"-1,44%",515.08,515.08,515.08,515.08
16/02/2017,"517,05","517,05","517,05","517,05",,"0,38%",517.05,517.05,517.05,517.05
17/02/2017,"508,57","508,57","508,57","508,57",,"-1,64%",508.57,508.57,508.57,508.57
18/02/2017,"508,57","508,57","508,57","508,57",,"0,00%",508.57,508.57,508.57,508.57
20/02/2017,"515,46","515,46","515,46","515,46",,"1,35%",515.46,515.46,515.46,515.46
21/02/2017,"511,13","511,13","511,13","511,13",,"-0,84%",511.13,511.13,511.13,511.13
22/02/2017,"515,22","515,22","515,22","515,22",,"0,80%",515.22,515.22,515.22,515.22
23/02/2017,"499,27","499,27","499,27","499,27",,"-3,10%",499.27,499.27,499.27,499.27
24/02/2017,"502,37","502,37","502,37","502,37",,"0,62%",502.37,502.37,502.37,502.37
27/02/2017,"495,12","495,12","495,12","495,12",,"-1,44%",495.12,495.12,495.12,495.12
28/02/2017,"489,16","489,16","489,16","489,16",,"-1,20%",489.16,489.16,489.16,489.16
01/03/2017,"500,82","500,82","500,82","500,82",,"2,38%",500.82,500.82,500.82,500.82
02/03/2017,"478,21","478,21","478,21","478,21",,"-4,51%",478.21,478.21,478.21,478.21
03/03/2017,"475,08","475,08","475,08","475,08",,"-0,65%",475.08,475.08,475.08,475.08
06/03/2017,"478,71","478,71","478,71","478,71",,"0,76%",478.71,478.71,478.71,478.71
07/03/2017,"478,25","478,25","478,25","478,25",,"-0,10%",478.25,478.25,478.25,478.25
08/03/2017,"486,70","486,70","486,70","486,70",,"1,77%",486.7,486.7,486.7,486.7
09/03/2017,"485,06","485,06","485,06","485,06",,"-0,34%",485.06,485.06,485.06,485.06
10/03/2017,"478,17","478,17","478,17","478,17",,"-1,42%",478.17,478.17,478.17,478.17
13/03/2017,"478,41","478,41","478,41","478,41",,"0,05%",478.41,478.41,478.41,478.41
14/03/2017,"485,30","485,30","485,30","485,30",,"1,44%",485.3,485.3,485.3,485.3
15/03/2017,"491,10","491,10","491,10","491,10",,"1,20%",491.1,491.1,491.1,491.1
16/03/2017,"493,11","493,11","493,11","493,11",,"0,41%",493.11,493.11,493.11,493.11
17/03/2017,"484,39","484,39","484,39","484,39",,"-1,77%",484.39,484.39,484.39,484.39
20/03/2017,"478,29","478,29","478,29","478,29",,"-1,26%",478.29,478.29,478.29,478.29
21/03/2017,"473,21","473,21","473,21","473,21",,"-1,06%",473.21,473.21,473.21,473.21
22/03/2017,"466,75","466,75","466,75","466,75",,"-1,37%",466.75,466.75,466.75,466.75
23/03/2017,"475,31","475,31","475,31","475,31",,"1,83%",475.31,475.31,475.31,475.31
24/03/2017,"469,70","469,70","469,70","469,70",,"-1,18%",469.7,469.7,469.7,469.7
27/03/2017,"474,43","474,43","474,43","474,43",,"1,01%",474.43,474.43,474.43,474.43
28/03/2017,"469,11","469,11","469,11","469,11",,"-1,12%",469.11,469.11,469.11,469.11
29/03/2017,"480,05","480,05","480,05","480,05",,"2,33%",480.05,480.05,480.05,480.05
30/03/2017,"479,92","479,92","479,92","479,92",,"-0,03%",479.92,479.92,479.92,479.92
31/03/2017,"469,71","469,71","469,71","469,71",,"-2,13%",469.71,469.71,469.71,469.71
03/04/2017,"468,09","468,09","468,09","468,09",,"-0,34%",468.09,468.09,468.09,468.09
04/04/2017,"468,22","468,22","468,22","468,22",,"0,03%",468.22,468.22,468.22,468.22
05/04/2017,"466,80","466,80","466,80","466,80",,"-0,30%",466.8,466.8,466.8,466.8
06/04/2017,"462,12","462,12","462,12","462,12",,"-1,00%",462.12,462.12,462.12,462.12
07/04/2017,"461,16","461,16","461,16","461,16",,"-0,21%",461.16,461.16,461.16,461.16
10/04/2017,"456,77","456,77","456,77","456,77",,"-0,95%",456.77,456.77,456.77,456.77
11/04/2017,"451,21","451,21","451,21","451,21",,"-1,22%",451.21,451.21,451.21,451.21
12/04/2017,"436,86","436,86","436,86","436,86",,"-3,18%",436.86,436.86,436.86,436.86
13/04/2017,"440,34","440,34","440,34","440,34",,"0,80%",440.34,440.34,440.34,440.34
14/04/2017,"445,06","445,06","445,06","445,06",,"1,07%",445.06,445.06,445.06,445.06
18/04/2017,"437,33","437,33","437,33","437,33",,"-1,74%",437.33,437.33,437.33,437.33
19/04/2017,"438,70","438,70","438,70","438,70",,"0,31%",438.7,438.7,438.7,438.7
20/04/2017,"436,86","436,86","436,86","436,86",,"-0,42%",436.86,436.86,436.86,436.86
21/04/2017,"431,65","431,65","431,65","431,65",,"-1,19%",431.65,431.65,431.65,431.65
24/04/2017,"431,65","431,65","431,65","431,65",,"0,00%",431.65,431.65,431.65,431.65
25/04/2017,"422,99","422,99","422,99","422,99",,"-2,01%",422.99,422.99,422.99,422.99
26/04/2017,"428,72","428,72","428,72","428,72",,"1,35%",428.72,428.72,428.72,428.72
27/04/2017,"440,49","440,49","440,49","440,49",,"2,75%",440.49,440.49,440.49,440.49
28/04/2017,"439,23","439,23","439,23","439,23",,"-0,29%",439.23,439.23,439.23,439.23
02/05/2017,"432,46","432,46","432,46","432,46",,"-1,54%",432.46,432.46,432.46,432.46
03/05/2017,"431,71","431,71","431,71","431,71",,"-0,17%",431.71,431.71,431.71,431.71
04/05/2017,"434,80","434,80","434,80","434,80",,"0,72%",434.8,434.8,434.8,434.8
05/05/2017,"427,22","427,22","427,22","427,22",,"-1,74%",427.22,427.22,427.22,427.22
08/05/2017,"425,44","425,44","425,44","425,44",,"-0,42%",425.44,425.44,425.44,425.44
09/05/2017,"423,72","423,72","423,72","423,72",,"-0,40%",423.72,423.72,423.72,423.72
10/05/2017,"421,30","421,30","421,30","421,30",,"-0,57%",421.3,421.3,421.3,421.3
11/05/2017,"423,93","423,93","423,93","423,93",,"0,62%",423.93,423.93,423.93,423.93
12/05/2017,"422,72","422,72","422,72","422,72",,"-0,29%",422.72,422.72,422.72,422.72
15/05/2017,"416,24","416,24","416,24","416,24",,"-1,53%",416.24,416.24,416.24,416.24
16/05/2017,"411,53","411,53","411,53","411,53",,"-1,13%",411.53,411.53,411.53,411.53
17/05/2017,"410,46","410,46","410,46","410,46",,"-0,26%",410.46,410.46,410.46,410.46
18/05/2017,"409,53","409,53","409,53","409,53",,"-0,23%",409.53,409.53,409.53,409.53
19/05/2017,"402,72","402,72","402,72","402,72",,"-1,66%",402.72,402.72,402.72,402.72
22/05/2017,"396,31","396,31","396,31","396,31",,"-1,59%",396.31,396.31,396.31,396.31
23/05/2017,"400,40","400,40","400,40","400,40",,"1,03%",400.4,400.4,400.4,400.4
24/05/2017,"396,77","396,77","396,77","396,77",,"-0,91%",396.77,396.77,396.77,396.77
26/05/2017,"387,14","387,14","387,14","387,14",,"-2,43%",387.14,387.14,387.14,387.14
29/05/2017,"386,30","386,30","386,30","386,30",,"-0,22%",386.3,386.3,386.3,386.3
30/05/2017,"389,97","389,97","389,97","389,97",,"0,95%",389.97,389.97,389.97,389.97
31/05/2017,"398,83","398,83","398,83","398,83",,"2,27%",398.83,398.83,398.83,398.83
01/06/2017,"397,13","397,13","397,13","397,13",,"-0,43%",397.13,397.13,397.13,397.13
02/06/2017,"399,13","399,13","399,13","399,13",,"0,50%",399.13,399.13,399.13,399.13
06/06/2017,"392,67","392,67","392,67","392,67",,"-1,62%",392.67,392.67,392.67,392.67
07/06/2017,"398,46","398,46","398,46","398,46",,"1,47%",398.46,398.46,398.46,398.46
08/06/2017,"388,47","388,47","388,47","388,47",,"-2,51%",388.47,388.47,388.47,388.47
09/06/2017,"396,53","396,53","396,53","396,53",,"2,07%",396.53,396.53,396.53,396.53
12/06/2017,"386,99","386,99","386,99","386,99",,"-2,41%",386.99,386.99,386.99,386.99
13/06/2017,"393,54","393,54","393,54","393,54",,"1,69%",393.54,393.54,393.54,393.54
14/06/2017,"397,16","397,16","397,16","397,16",,"0,92%",397.16,397.16,397.16,397.16
15/06/2017,"407,96","407,96","407,96","407,96",,"2,72%",407.96,407.96,407.96,407.96
16/06/2017,"388,30","388,30","388,30","388,30",,"-4,82%",388.3,388.3,388.3,388.3
19/06/2017,"392,98","392,98","392,98","392,98",,"1,21%",392.98,392.98,392.98,392.98
20/06/2017,"400,90","400,90","400,90","400,90",,"2,02%",400.9,400.9,400.9,400.9
21/06/2017,"403,03","403,03","403,03","403,03",,"0,53%",403.03,403.03,403.03,403.03
23/06/2017,"394,92","394,92","394,92","394,92",,"-2,01%",394.92,394.92,394.92,394.92
27/06/2017,"404,17","404,17","404,17","404,17",,"2,34%",404.17,404.17,404.17,404.17
28/06/2017,"404,24","404,24","404,24","404,24",,"0,02%",404.24,404.24,404.24,404.24
29/06/2017,"411,15","411,15","411,15","411,15",,"1,71%",411.15,411.15,411.15,411.15
30/06/2017,"407,15","407,15","407,15","407,15",,"-0,97%",407.15,407.15,407.15,407.15
03/07/2017,"404,27","404,27","404,27","404,27",,"-0,71%",404.27,404.27,404.27,404.27
04/07/2017,"399,47","399,47","399,47","399,47",,"-1,19%",399.47,399.47,399.47,399.47
05/07/2017,"402,38","402,38","402,38","402,38",,"0,73%",402.38,402.38,402.38,402.38
06/07/2017,"396,35","396,35","396,35","396,35",,"-1,50%",396.35,396.35,396.35,396.35
07/07/2017,"388,77","388,77","388,77","388,77",,"-1,91%",388.77,388.77,388.77,388.77
10/07/2017,"393,06","393,06","393,06","393,06",,"1,10%",393.06,393.06,393.06,393.06
11/07/2017,"403,40","403,40","403,40","403,40",,"2,63%",403.4,403.4,403.4,403.4
12/07/2017,"416,47","416,47","416,47","416,47",,"3,24%",416.47,416.47,416.47,416.47
13/07/2017,"406,60","406,60","406,60","406,60",,"-2,37%",406.6,406.6,406.6,406.6
14/07/2017,"399,29","399,29","399,29","399,29",,"-1,80%",399.29,399.29,399.29,399.29
17/07/2017,"391,46","391,46","391,46","391,46",,"-1,96%",391.46,391.46,391.46,391.46
18/07/2017,"390,07","390,07","390,07","390,07",,"-0,36%",390.07,390.07,390.07,390.07
19/07/2017,"384,35","384,35","384,35","384,35",,"-1,47%",384.35,384.35,384.35,384.35
20/07/2017,"391,60","391,60","391,60","391,60",,"1,89%",391.6,391.6,391.6,391.6
21/07/2017,"375,76","375,76","375,76","375,76",,"-4,04%",375.76,375.76,375.76,375.76
24/07/2017,"384,24","384,24","384,24","384,24",,"2,26%",384.24,384.24,384.24,384.24
25/07/2017,"378,38","378,38","378,38","378,38",,"-1,53%",378.38,378.38,378.38,378.38
26/07/2017,"380,07","380,07","380,07","380,07",,"0,45%",380.07,380.07,380.07,380.07
27/07/2017,"371,48","371,48","371,48","371,48",,"-2,26%",371.48,371.48,371.48,371.48
28/07/2017,"368,78","368,78","368,78","368,78",,"-0,73%",368.78,368.78,368.78,368.78
31/07/2017,"374,30","374,30","374,30","374,30",,"1,50%",374.3,374.3,374.3,374.3
01/08/2017,"377,30","377,30","377,30","377,30",,"0,80%",377.3,377.3,377.3,377.3
02/08/2017,"365,12","365,12","365,12","365,12",,"-3,23%",365.12,365.12,365.12,365.12
03/08/2017,"363,42","363,42","363,42","363,42",,"-0,47%",363.42,363.42,363.42,363.42
04/08/2017,"368,63","368,63","368,63","368,63",,"1,43%",368.63,368.63,368.63,368.63
08/08/2017,"363,89","363,89","363,89","363,89",,"-1,29%",363.89,363.89,363.89,363.89
09/08/2017,"366,60","366,60","366,60","366,60",,"0,74%",366.6,366.6,366.6,366.6
10/08/2017,"362,35","362,35","362,35","362,35",,"-1,16%",362.35,362.35,362.35,362.35
11/08/2017,"366,26","366,26","366,26","366,26",,"1,08%",366.26,366.26,366.26,366.26
14/08/2017,"370,84","370,84","370,84","370,84",,"1,25%",370.84,370.84,370.84,370.84
16/08/2017,"371,08","371,08","371,08","371,08",,"0,06%",371.08,371.08,371.08,371.08
17/08/2017,"363,43","363,43","363,43","363,43",,"-2,06%",363.43,363.43,363.43,363.43
18/08/2017,"348,33","348,33","348,33","348,33",,"-4,15%",348.33,348.33,348.33,348.33
21/08/2017,"340,93","340,93","340,93","340,93",,"-2,12%",340.93,340.93,340.93,340.93
22/08/2017,"329,81","329,81","329,81","329,81",,"-3,26%",329.81,329.81,329.81,329.81
23/08/2017,"332,41","332,41","332,41","332,41",,"0,79%",332.41,332.41,332.41,332.41
24/08/2017,"330,90","330,90","330,90","330,90",,"-0,45%",330.9,330.9,330.9,330.9
25/08/2017,"328,36","328,36","328,36","328,36",,"-0,77%",328.36,328.36,328.36,328.36
28/08/2017,"313,39","313,39","313,39","313,39",,"-4,56%",313.39,313.39,313.39,313.39
29/08/2017,"308,33","308,33","308,33","308,33",,"-1,61%",308.33,308.33,308.33,308.33
30/08/2017,"312,38","312,38","312,38","312,38",,"1,31%",312.38,312.38,312.38,312.38
31/08/2017,"313,20","313,20","313,20","313,20",,"0,26%",313.2,313.2,313.2,313.2
