Date,Dernier,Ouv., Plus Haut,Plus Bas,Vol.,Variation %,Close,High,Low,Open
06/02/2015,64.105,64.105,64.105,64.105,"0,11K","-1,39%",64.105,64.105,64.105,64.105
10/02/2015,67.0,67.0,67.0,67.0,"0,29K","4,52%",67.0,67.0,67.0,67.0
11/02/2015,66.0,66.0,66.0,66.0,"0,21K","-1,49%",66.0,66.0,66.0,66.0
12/02/2015,66.5,66.5,66.5,66.5,"0,07K","0,76%",66.5,66.5,66.5,66.5
13/02/2015,68.0,68.0,68.0,68.0,"0,11K","2,26%",68.0,68.0,68.0,68.0
16/02/2015,68.0,68.0,68.0,68.0,"0,08K","0,00%",68.0,68.0,68.0,68.0
17/02/2015,66.5,66.5,66.5,66.5,"0,04K","-2,21%",66.5,66.5,66.5,66.5
18/02/2015,67.0,67.0,67.0,67.0,"0,12K","0,75%",67.0,67.0,67.0,67.0
19/02/2015,66.5,66.5,66.5,66.5,"0,13K","-0,75%",66.5,66.5,66.5,66.5
20/02/2015,66.2,66.2,66.2,66.2,"0,15K","-0,45%",66.2,66.2,66.2,66.2
23/02/2015,65.2,65.2,65.2,65.2,"0,59K","-1,51%",65.2,65.2,65.2,65.2
24/02/2015,65.2,65.2,65.2,65.2,"0,02K","0,00%",65.2,65.2,65.2,65.2
25/02/2015,68.0,68.0,68.0,68.0,"0,07K","4,29%",68.0,68.0,68.0,68.0
26/02/2015,66.0,66.0,66.0,66.0,"0,27K","-2,94%",66.0,66.0,66.0,66.0
27/02/2015,66.0,66.0,66.0,66.0,"0,06K","0,00%",66.0,66.0,66.0,66.0
02/03/2015,66.005,66.005,66.005,66.005,"0,07K","0,01%",66.005,66.005,66.005,66.005
03/03/2015,68.0,68.0,68.0,68.0,"0,26K","3,02%",68.0,68.0,68.0,68.0
04/03/2015,69.0,69.0,69.0,69.0,"0,07K","1,47%",69.0,69.0,69.0,69.0
06/03/2015,69.01,69.01,69.01,69.01,"0,13K","0,01%",69.01,69.01,69.01,69.01
09/03/2015,70.005,70.005,70.005,70.005,"0,45K","1,44%",70.005,70.005,70.005,70.005
10/03/2015,75.0,75.0,75.0,75.0,"0,30K","7,14%",75.0,75.0,75.0,75.0
11/03/2015,75.0,75.0,75.0,75.0,"0,19K","0,00%",75.0,75.0,75.0,75.0
12/03/2015,75.0,75.0,75.0,75.0,"0,37K","0,00%",75.0,75.0,75.0,75.0
13/03/2015,73.5,73.5,73.5,73.5,"0,12K","-2,00%",73.5,73.5,73.5,73.5
16/03/2015,73.0,73.0,73.0,73.0,"0,08K","-0,68%",73.0,73.0,73.0,73.0
17/03/2015,75.0,75.0,75.0,75.0,"0,14K","2,74%",75.0,75.0,75.0,75.0
18/03/2015,72.505,72.505,72.505,72.505,"0,09K","-3,33%",72.505,72.505,72.505,72.505
19/03/2015,73.5,73.5,73.5,73.5,"0,01K","1,37%",73.5,73.5,73.5,73.5
20/03/2015,73.5,73.5,73.5,73.5,"0,12K","0,00%",73.5,73.5,73.5,73.5
23/03/2015,73.0,73.0,73.0,73.0,"0,65K","-0,68%",73.0,73.0,73.0,73.0
24/03/2015,74.0,74.0,74.0,74.0,"0,08K","1,37%",74.0,74.0,74.0,74.0
25/03/2015,74.0,74.0,74.0,74.0,"0,01K","0,00%",74.0,74.0,74.0,74.0
26/03/2015,73.005,73.005,73.005,73.005,"0,12K","-1,34%",73.005,73.005,73.005,73.005
27/03/2015,73.005,73.005,73.005,73.005,"0,09K","0,00%",73.005,73.005,73.005,73.005
30/03/2015,74.0,74.0,74.0,74.0,"0,14K","1,36%",74.0,74.0,74.0,74.0
31/03/2015,74.0,74.0,74.0,74.0,"0,16K","0,00%",74.0,74.0,74.0,74.0
01/04/2015,74.0,74.0,74.0,74.0,"0,14K","0,00%",74.0,74.0,74.0,74.0
02/04/2015,74.0,74.0,74.0,74.0,"0,00K","0,00%",74.0,74.0,74.0,74.0
03/04/2015,74.5,74.5,74.5,74.5,"0,32K","0,68%",74.5,74.5,74.5,74.5
07/04/2015,75.005,75.005,75.005,75.005,"0,71K","0,68%",75.005,75.005,75.005,75.005
08/04/2015,75.005,75.005,75.005,75.005,"0,14K","0,00%",75.005,75.005,75.005,75.005
09/04/2015,70.0,70.0,70.0,70.0,"0,07K","-6,67%",70.0,70.0,70.0,70.0
10/04/2015,64.75,64.75,64.75,64.75,"0,02K","-7,50%",64.75,64.75,64.75,64.75
13/04/2015,60.0,60.0,60.0,60.0,"0,05K","-7,34%",60.0,60.0,60.0,60.0
14/04/2015,61.995,61.995,61.995,61.995,"0,43K","3,33%",61.995,61.995,61.995,61.995
15/04/2015,60.0,60.0,60.0,60.0,"0,05K","-3,22%",60.0,60.0,60.0,60.0
16/04/2015,60.0,60.0,60.0,60.0,"0,05K","0,00%",60.0,60.0,60.0,60.0
17/04/2015,61.0,61.0,61.0,61.0,"0,02K","1,67%",61.0,61.0,61.0,61.0
20/04/2015,62.0,62.0,62.0,62.0,"0,01K","1,64%",62.0,62.0,62.0,62.0
21/04/2015,61.005,61.005,61.005,61.005,"0,06K","-1,60%",61.005,61.005,61.005,61.005
22/04/2015,62.0,62.0,62.0,62.0,"0,12K","1,63%",62.0,62.0,62.0,62.0
23/04/2015,62.0,62.0,62.0,62.0,"0,07K","0,00%",62.0,62.0,62.0,62.0
24/04/2015,62.01,62.01,62.01,62.01,"0,57K","0,02%",62.01,62.01,62.01,62.01
27/04/2015,62.005,62.005,62.005,62.005,"0,09K","-0,01%",62.005,62.005,62.005,62.005
28/04/2015,64.1,64.1,64.1,64.1,"0,03K","3,38%",64.1,64.1,64.1,64.1
29/04/2015,64.5,64.5,64.5,64.5,"0,06K","0,62%",64.5,64.5,64.5,64.5
30/04/2015,64.0,64.0,64.0,64.0,"0,05K","-0,78%",64.0,64.0,64.0,64.0
04/05/2015,65.0,65.0,65.0,65.0,"0,04K","1,56%",65.0,65.0,65.0,65.0
05/05/2015,65.6,65.6,65.6,65.6,"0,14K","0,92%",65.6,65.6,65.6,65.6
06/05/2015,65.0,65.0,65.0,65.0,"0,50K","-0,91%",65.0,65.0,65.0,65.0
07/05/2015,67.0,67.0,67.0,67.0,"0,37K","3,08%",67.0,67.0,67.0,67.0
08/05/2015,66.0,66.0,66.0,66.0,"0,02K","-1,49%",66.0,66.0,66.0,66.0
11/05/2015,65.0,65.0,65.0,65.0,"0,18K","-1,52%",65.0,65.0,65.0,65.0
12/05/2015,65.0,65.0,65.0,65.0,"0,17K","0,00%",65.0,65.0,65.0,65.0
13/05/2015,65.5,65.5,65.5,65.5,"0,28K","0,77%",65.5,65.5,65.5,65.5
15/05/2015,66.5,66.5,66.5,66.5,"0,04K","1,53%",66.5,66.5,66.5,66.5
18/05/2015,65.0,65.0,65.0,65.0,"0,39K","-2,26%",65.0,65.0,65.0,65.0
19/05/2015,65.0,65.0,65.0,65.0,"0,07K","0,00%",65.0,65.0,65.0,65.0
20/05/2015,65.0,65.0,65.0,65.0,"0,02K","0,00%",65.0,65.0,65.0,65.0
21/05/2015,65.0,65.0,65.0,65.0,"0,18K","0,00%",65.0,65.0,65.0,65.0
22/05/2015,65.0,65.0,65.0,65.0,"0,11K","0,00%",65.0,65.0,65.0,65.0
26/05/2015,65.2,65.2,65.2,65.2,"0,96K","0,31%",65.2,65.2,65.2,65.2
27/05/2015,66.005,66.005,66.005,66.005,"0,12K","1,23%",66.005,66.005,66.005,66.005
28/05/2015,67.0,67.0,67.0,67.0,"0,28K","1,51%",67.0,67.0,67.0,67.0
29/05/2015,65.015,65.015,65.015,65.015,"0,54K","-2,96%",65.015,65.015,65.015,65.015
01/06/2015,33.75,33.75,33.75,33.75,"1,05K","-48,09%",33.75,33.75,33.75,33.75
02/06/2015,32.505,32.505,32.505,32.505,"0,06K","-3,69%",32.505,32.505,32.505,32.505
03/06/2015,32.508,32.508,32.508,32.508,"0,11K","0,01%",32.508,32.508,32.508,32.508
04/06/2015,32.505,32.505,32.505,32.505,"0,01K","-0,01%",32.505,32.505,32.505,32.505
05/06/2015,33.0,33.0,33.0,33.0,"0,07K","1,52%",33.0,33.0,33.0,33.0
08/06/2015,33.0,33.0,33.0,33.0,"0,33K","0,00%",33.0,33.0,33.0,33.0
09/06/2015,33.5,33.5,33.5,33.5,"0,26K","1,52%",33.5,33.5,33.5,33.5
10/06/2015,33.5,33.5,33.5,33.5,"0,31K","0,00%",33.5,33.5,33.5,33.5
11/06/2015,33.5,33.5,33.5,33.5,"0,08K","0,00%",33.5,33.5,33.5,33.5
12/06/2015,33.5,33.5,33.5,33.5,"0,11K","0,00%",33.5,33.5,33.5,33.5
15/06/2015,33.7,33.7,33.7,33.7,"0,09K","0,60%",33.7,33.7,33.7,33.7
16/06/2015,33.5,33.5,33.5,33.5,"0,62K","-0,59%",33.5,33.5,33.5,33.5
17/06/2015,33.252,33.252,33.252,33.252,"0,01K","-0,74%",33.252,33.252,33.252,33.252
18/06/2015,33.5,33.5,33.5,33.5,"0,81K","0,75%",33.5,33.5,33.5,33.5
19/06/2015,33.5,33.5,33.5,33.5,"0,80K","0,00%",33.5,33.5,33.5,33.5
22/06/2015,33.5,33.5,33.5,33.5,"0,15K","0,00%",33.5,33.5,33.5,33.5
23/06/2015,33.575,33.575,33.575,33.575,"0,38K","0,22%",33.575,33.575,33.575,33.575
24/06/2015,33.502,33.502,33.502,33.502,"0,24K","-0,22%",33.502,33.502,33.502,33.502
25/06/2015,34.0,34.0,34.0,34.0,"0,36K","1,49%",34.0,34.0,34.0,34.0
26/06/2015,34.5,34.5,34.5,34.5,"1,00K","1,47%",34.5,34.5,34.5,34.5
30/06/2015,37.198,37.198,37.198,37.198,"0,03K","7,82%",37.198,37.198,37.198,37.198
01/07/2015,35.0,35.0,35.0,35.0,"0,05K","-5,91%",35.0,35.0,35.0,35.0
02/07/2015,35.0,35.0,35.0,35.0,"0,21K","0,00%",35.0,35.0,35.0,35.0
03/07/2015,35.002,35.002,35.002,35.002,"0,05K","0,01%",35.002,35.002,35.002,35.002
06/07/2015,35.012,35.012,35.012,35.012,"0,41K","0,03%",35.012,35.012,35.012,35.012
07/07/2015,37.0,37.0,37.0,37.0,"0,47K","5,68%",37.0,37.0,37.0,37.0
08/07/2015,35.5,35.5,35.5,35.5,"0,72K","-4,05%",35.5,35.5,35.5,35.5
10/07/2015,37.0,37.0,37.0,37.0,"0,61K","4,23%",37.0,37.0,37.0,37.0
13/07/2015,37.5,37.5,37.5,37.5,"1,46K","1,35%",37.5,37.5,37.5,37.5
15/07/2015,37.0,37.0,37.0,37.0,"0,54K","-1,33%",37.0,37.0,37.0,37.0
16/07/2015,37.5,37.5,37.5,37.5,"0,17K","1,35%",37.5,37.5,37.5,37.5
20/07/2015,38.0,38.0,38.0,38.0,"1,37K","1,33%",38.0,38.0,38.0,38.0
21/07/2015,38.0,38.0,38.0,38.0,"0,17K","0,00%",38.0,38.0,38.0,38.0
22/07/2015,38.0,38.0,38.0,38.0,"1,54K","0,00%",38.0,38.0,38.0,38.0
23/07/2015,38.0,38.0,38.0,38.0,"1,89K","0,00%",38.0,38.0,38.0,38.0
24/07/2015,38.005,38.005,38.005,38.005,"0,36K","0,01%",38.005,38.005,38.005,38.005
27/07/2015,38.002,38.002,38.002,38.002,"2,34K","-0,01%",38.002,38.002,38.002,38.002
28/07/2015,38.25,38.25,38.25,38.25,"0,08K","0,65%",38.25,38.25,38.25,38.25
29/07/2015,38.002,38.002,38.002,38.002,"0,40K","-0,65%",38.002,38.002,38.002,38.002
30/07/2015,38.002,38.002,38.002,38.002,"0,28K","0,00%",38.002,38.002,38.002,38.002
31/07/2015,38.25,38.25,38.25,38.25,"0,13K","0,65%",38.25,38.25,38.25,38.25
03/08/2015,38.005,38.005,38.005,38.005,"0,08K","-0,64%",38.005,38.005,38.005,38.005
04/08/2015,40.855,40.855,40.855,40.855,"0,63K","7,50%",40.855,40.855,40.855,40.855
05/08/2015,38.502,38.502,38.502,38.502,"1,46K","-5,76%",38.502,38.502,38.502,38.502
06/08/2015,38.5,38.5,38.5,38.5,"0,06K","-0,01%",38.5,38.5,38.5,38.5
10/08/2015,40.5,40.5,40.5,40.5,"0,60K","5,19%",40.5,40.5,40.5,40.5
11/08/2015,39.5,39.5,39.5,39.5,"1,04K","-2,47%",39.5,39.5,39.5,39.5
12/08/2015,39.502,39.502,39.502,39.502,"0,23K","0,01%",39.502,39.502,39.502,39.502
13/08/2015,40.85,40.85,40.85,40.85,"0,36K","3,41%",40.85,40.85,40.85,40.85
14/08/2015,41.675,41.675,41.675,41.675,"1,48K","2,02%",41.675,41.675,41.675,41.675
17/08/2015,41.0,41.0,41.0,41.0,"0,42K","-1,62%",41.0,41.0,41.0,41.0
18/08/2015,40.502,40.502,40.502,40.502,"0,02K","-1,21%",40.502,40.502,40.502,40.502
19/08/2015,42.5,42.5,42.5,42.5,"0,65K","4,93%",42.5,42.5,42.5,42.5
20/08/2015,42.5,42.5,42.5,42.5,"0,00K","0,00%",42.5,42.5,42.5,42.5
21/08/2015,41.25,41.25,41.25,41.25,"0,10K","-2,94%",41.25,41.25,41.25,41.25
24/08/2015,41.5,41.5,41.5,41.5,"0,66K","0,61%",41.5,41.5,41.5,41.5
25/08/2015,41.5,41.5,41.5,41.5,"0,18K","0,00%",41.5,41.5,41.5,41.5
26/08/2015,41.755,41.755,41.755,41.755,"0,27K","0,61%",41.755,41.755,41.755,41.755
27/08/2015,42.0,42.0,42.0,42.0,"0,14K","0,59%",42.0,42.0,42.0,42.0
28/08/2015,42.25,42.25,42.25,42.25,"1,02K","0,60%",42.25,42.25,42.25,42.25
31/08/2015,42.5,42.5,42.5,42.5,"0,08K","0,59%",42.5,42.5,42.5,42.5
01/09/2015,42.002,42.002,42.002,42.002,"3,85K","-1,17%",42.002,42.002,42.002,42.002
02/09/2015,42.25,42.25,42.25,42.25,"0,35K","0,59%",42.25,42.25,42.25,42.25
03/09/2015,42.0,42.0,42.0,42.0,"0,12K","-0,59%",42.0,42.0,42.0,42.0
04/09/2015,42.75,42.75,42.75,42.75,"1,10K","1,79%",42.75,42.75,42.75,42.75
07/09/2015,42.252,42.252,42.252,42.252,"0,15K","-1,16%",42.252,42.252,42.252,42.252
08/09/2015,42.75,42.75,42.75,42.75,"0,29K","1,18%",42.75,42.75,42.75,42.75
09/09/2015,42.0,42.0,42.0,42.0,"0,03K","-1,75%",42.0,42.0,42.0,42.0
10/09/2015,42.75,42.75,42.75,42.75,"0,04K","1,79%",42.75,42.75,42.75,42.75
11/09/2015,42.55,42.55,42.55,42.55,"0,12K","-0,47%",42.55,42.55,42.55,42.55
14/09/2015,43.0,43.0,43.0,43.0,"0,29K","1,06%",43.0,43.0,43.0,43.0
15/09/2015,42.0,42.0,42.0,42.0,"0,38K","-2,33%",42.0,42.0,42.0,42.0
16/09/2015,42.002,42.002,42.002,42.002,"0,08K","0,00%",42.002,42.002,42.002,42.002
17/09/2015,42.5,42.5,42.5,42.5,"0,09K","1,19%",42.5,42.5,42.5,42.5
18/09/2015,42.5,42.5,42.5,42.5,"0,01K","0,00%",42.5,42.5,42.5,42.5
21/09/2015,42.0,42.0,42.0,42.0,"0,30K","-1,18%",42.0,42.0,42.0,42.0
22/09/2015,41.0,41.0,41.0,41.0,"0,04K","-2,38%",41.0,41.0,41.0,41.0
23/09/2015,40.5,40.5,40.5,40.5,"0,02K","-1,22%",40.5,40.5,40.5,40.5
25/09/2015,40.0,40.0,40.0,40.0,"0,02K","-1,23%",40.0,40.0,40.0,40.0
28/09/2015,40.5,40.5,40.5,40.5,"0,39K","1,25%",40.5,40.5,40.5,40.5
29/09/2015,40.5,40.5,40.5,40.5,"0,32K","0,00%",40.5,40.5,40.5,40.5
30/09/2015,40.5,40.5,40.5,40.5,"0,22K","0,00%",40.5,40.5,40.5,40.5
01/10/2015,40.5,40.5,40.5,40.5,"5,30K","0,00%",40.5,40.5,40.5,40.5
02/10/2015,4.1,4.1,4.1,4.1,"2,66K","-89,88%",4.1,4.1,4.1,4.1
05/10/2015,4.1,4.1,4.1,4.1,"21,58K","0,00%",4.1,4.1,4.1,4.1
06/10/2015,4.1,4.1,4.1,4.1,"24,96K","0,00%",4.1,4.1,4.1,4.1
07/10/2015,4.1,4.1,4.1,4.1,"3,68K","0,00%",4.1,4.1,4.1,4.1
08/10/2015,4.1,4.1,4.1,4.1,"50,30K","0,00%",4.1,4.1,4.1,4.1
09/10/2015,4.098,4.098,4.098,4.098,"11,98K","-0,05%",4.098,4.098,4.098,4.098
12/10/2015,4.075,4.075,4.075,4.075,"0,84K","-0,56%",4.075,4.075,4.075,4.075
13/10/2015,4.1,4.1,4.1,4.1,"1,20K","0,61%",4.1,4.1,4.1,4.1
14/10/2015,4.1,4.1,4.1,4.1,"12,34K","0,00%",4.1,4.1,4.1,4.1
15/10/2015,4.1,4.1,4.1,4.1,"3,58K","0,00%",4.1,4.1,4.1,4.1
16/10/2015,4.09,4.09,4.09,4.09,"35,18K","-0,24%",4.09,4.09,4.09,4.09
19/10/2015,4.092,4.092,4.092,4.092,"12,00K","0,05%",4.092,4.092,4.092,4.092
20/10/2015,4.088,4.088,4.088,4.088,"0,28K","-0,10%",4.088,4.088,4.088,4.088
21/10/2015,4.088,4.088,4.088,4.088,"8,38K","0,00%",4.088,4.088,4.088,4.088
22/10/2015,4.088,4.088,4.088,4.088,"51,80K","0,00%",4.088,4.088,4.088,4.088
23/10/2015,4.085,4.085,4.085,4.085,"0,42K","-0,07%",4.085,4.085,4.085,4.085
26/10/2015,4.085,4.085,4.085,4.085,"0,42K","0,00%",4.085,4.085,4.085,4.085
27/10/2015,4.25,4.25,4.25,4.25,"8,82K","4,04%",4.25,4.25,4.25,4.25
28/10/2015,4.1,4.1,4.1,4.1,"1,82K","-3,53%",4.1,4.1,4.1,4.1
29/10/2015,4.088,4.088,4.088,4.088,"0,50K","-0,29%",4.088,4.088,4.088,4.088
30/10/2015,4.085,4.085,4.085,4.085,"9,02K","-0,07%",4.085,4.085,4.085,4.085
02/11/2015,4.085,4.085,4.085,4.085,"2,16K","0,00%",4.085,4.085,4.085,4.085
03/11/2015,4.05,4.05,4.05,4.05,"4,10K","-0,86%",4.05,4.05,4.05,4.05
04/11/2015,4.08,4.08,4.08,4.08,"1,52K","0,74%",4.08,4.08,4.08,4.08
05/11/2015,4.0,4.0,4.0,4.0,"0,96K","-1,96%",4.0,4.0,4.0,4.0
09/11/2015,4.0,4.0,4.0,4.0,"0,20K","0,00%",4.0,4.0,4.0,4.0
10/11/2015,3.875,3.875,3.875,3.875,"1,00K","-3,13%",3.875,3.875,3.875,3.875
11/11/2015,3.875,3.875,3.875,3.875,"9,56K","0,00%",3.875,3.875,3.875,3.875
12/11/2015,3.75,3.75,3.75,3.75,"4,54K","-3,23%",3.75,3.75,3.75,3.75
13/11/2015,3.75,3.75,3.75,3.75,"10,98K","0,00%",3.75,3.75,3.75,3.75
16/11/2015,3.75,3.75,3.75,3.75,"4,00K","0,00%",3.75,3.75,3.75,3.75
17/11/2015,3.55,3.55,3.55,3.55,"1,88K","-5,33%",3.55,3.55,3.55,3.55
18/11/2015,3.55,3.55,3.55,3.55,"3,92K","0,00%",3.55,3.55,3.55,3.55
19/11/2015,3.325,3.325,3.325,3.325,"2,20K","-6,34%",3.325,3.325,3.325,3.325
20/11/2015,3.325,3.325,3.325,3.325,"2,56K","0,00%",3.325,3.325,3.325,3.325
23/11/2015,3.4,3.4,3.4,3.4,"7,18K","2,26%",3.4,3.4,3.4,3.4
24/11/2015,3.4,3.4,3.4,3.4,"4,00K","0,00%",3.4,3.4,3.4,3.4
25/11/2015,3.4,3.4,3.4,3.4,"3,02K","0,00%",3.4,3.4,3.4,3.4
26/11/2015,3.5,3.5,3.5,3.5,"3,56K","2,94%",3.5,3.5,3.5,3.5
27/11/2015,3.4,3.4,3.4,3.4,"1,40K","-2,86%",3.4,3.4,3.4,3.4
30/11/2015,3.4,3.4,3.4,3.4,"1,42K","0,00%",3.4,3.4,3.4,3.4
01/12/2015,3.4,3.4,3.4,3.4,"26,06K","0,00%",3.4,3.4,3.4,3.4
02/12/2015,3.425,3.425,3.425,3.425,"2,02K","0,74%",3.425,3.425,3.425,3.425
03/12/2015,3.4,3.4,3.4,3.4,"4,12K","-0,73%",3.4,3.4,3.4,3.4
04/12/2015,3.425,3.425,3.425,3.425,"1,10K","0,74%",3.425,3.425,3.425,3.425
07/12/2015,3.6,3.6,3.6,3.6,"3,52K","5,11%",3.6,3.6,3.6,3.6
08/12/2015,3.4,3.4,3.4,3.4,"0,42K","-5,56%",3.4,3.4,3.4,3.4
09/12/2015,3.6,3.6,3.6,3.6,"1,54K","5,88%",3.6,3.6,3.6,3.6
10/12/2015,3.425,3.425,3.425,3.425,"1,26K","-4,86%",3.425,3.425,3.425,3.425
11/12/2015,3.425,3.425,3.425,3.425,"1,42K","0,00%",3.425,3.425,3.425,3.425
14/12/2015,3.4,3.4,3.4,3.4,"1,00K","-0,73%",3.4,3.4,3.4,3.4
15/12/2015,3.35,3.35,3.35,3.35,"4,20K","-1,47%",3.35,3.35,3.35,3.35
16/12/2015,3.35,3.35,3.35,3.35,"3,78K","0,00%",3.35,3.35,3.35,3.35
17/12/2015,3.275,3.275,3.275,3.275,"1,12K","-2,24%",3.275,3.275,3.275,3.275
18/12/2015,3.35,3.35,3.35,3.35,"12,72K","2,29%",3.35,3.35,3.35,3.35
21/12/2015,3.35,3.35,3.35,3.35,"2,28K","0,00%",3.35,3.35,3.35,3.35
22/12/2015,3.35,3.35,3.35,3.35,"3,14K","0,00%",3.35,3.35,3.35,3.35
23/12/2015,3.5,3.5,3.5,3.5,"2,54K","4,48%",3.5,3.5,3.5,3.5
28/12/2015,3.26,3.26,3.26,3.26,"0,84K","-6,86%",3.26,3.26,3.26,3.26
29/12/2015,3.5,3.5,3.5,3.5,"6,08K","7,36%",3.5,3.5,3.5,3.5
30/12/2015,3.7,3.7,3.7,3.7,"1,98K","5,71%",3.7,3.7,3.7,3.7
31/12/2015,3.695,3.695,3.695,3.695,"3,44K","-0,14%",3.695,3.695,3.695,3.695
04/01/2016,3.7,3.7,3.7,3.7,"0,50K","0,14%",3.7,3.7,3.7,3.7
06/01/2016,3.55,3.55,3.55,3.55,"0,60K","-4,05%",3.55,3.55,3.55,3.55
08/01/2016,3.5,3.5,3.5,3.5,"1,12K","-1,41%",3.5,3.5,3.5,3.5
11/01/2016,3.5,3.5,3.5,3.5,"1,46K","0,00%",3.5,3.5,3.5,3.5
12/01/2016,3.445,3.445,3.445,3.445,"2,62K","-1,57%",3.445,3.445,3.445,3.445
13/01/2016,3.325,3.325,3.325,3.325,"2,66K","-3,48%",3.325,3.325,3.325,3.325
14/01/2016,3.325,3.325,3.325,3.325,"7,72K","0,00%",3.325,3.325,3.325,3.325
15/01/2016,3.5,3.5,3.5,3.5,"1,80K","5,26%",3.5,3.5,3.5,3.5
18/01/2016,3.5,3.5,3.5,3.5,"0,38K","0,00%",3.5,3.5,3.5,3.5
19/01/2016,3.5,3.5,3.5,3.5,"0,14K","0,00%",3.5,3.5,3.5,3.5
20/01/2016,3.5,3.5,3.5,3.5,"0,60K","0,00%",3.5,3.5,3.5,3.5
21/01/2016,3.425,3.425,3.425,3.425,"0,56K","-2,14%",3.425,3.425,3.425,3.425
22/01/2016,3.4,3.4,3.4,3.4,"1,38K","-0,73%",3.4,3.4,3.4,3.4
25/01/2016,3.4,3.4,3.4,3.4,"1,00K","0,00%",3.4,3.4,3.4,3.4
26/01/2016,3.398,3.398,3.398,3.398,"4,02K","-0,06%",3.398,3.398,3.398,3.398
27/01/2016,3.4,3.4,3.4,3.4,"2,00K","0,06%",3.4,3.4,3.4,3.4
29/01/2016,3.4,3.4,3.4,3.4,"4,12K","0,00%",3.4,3.4,3.4,3.4
