Date,Dernier,Ouv., Plus Haut,Plus Bas,Vol.,Variation %,Close,High,Low,Open
05/02/2016,137.025,137.025,137.025,137.025,"0,05K","-0,71%",137.025,137.025,137.025,137.025
08/02/2016,147.0,147.0,147.0,147.0,"0,00K","7,28%",147.0,147.0,147.0,147.0
09/02/2016,158.0,158.0,158.0,158.0,"0,02K","7,48%",158.0,158.0,158.0,158.0
10/02/2016,150.0,150.0,150.0,150.0,"0,53K","-5,06%",150.0,150.0,150.0,150.0
11/02/2016,159.0,159.0,159.0,159.0,"0,52K","6,00%",159.0,159.0,159.0,159.0
12/02/2016,165.0,165.0,165.0,165.0,"0,11K","3,77%",165.0,165.0,165.0,165.0
15/02/2016,165.5,165.5,165.5,165.5,"0,13K","0,30%",165.5,165.5,165.5,165.5
16/02/2016,168.0,168.0,168.0,168.0,"0,07K","1,51%",168.0,168.0,168.0,168.0
17/02/2016,170.0,170.0,170.0,170.0,"0,12K","1,19%",170.0,170.0,170.0,170.0
18/02/2016,175.0,175.0,175.0,175.0,"0,82K","2,94%",175.0,175.0,175.0,175.0
22/02/2016,182.0,182.0,182.0,182.0,"0,06K","4,00%",182.0,182.0,182.0,182.0
23/02/2016,185.0,185.0,185.0,185.0,"0,67K","1,65%",185.0,185.0,185.0,185.0
24/02/2016,186.0,186.0,186.0,186.0,"0,01K","0,54%",186.0,186.0,186.0,186.0
25/02/2016,188.0,188.0,188.0,188.0,"0,31K","1,08%",188.0,188.0,188.0,188.0
26/02/2016,185.0,185.0,185.0,185.0,"0,01K","-1,60%",185.0,185.0,185.0,185.0
29/02/2016,195.0,195.0,195.0,195.0,"1,40K","5,41%",195.0,195.0,195.0,195.0
01/03/2016,198.0,198.0,198.0,198.0,"0,12K","1,54%",198.0,198.0,198.0,198.0
02/03/2016,201.96,201.96,201.96,201.96,"0,43K","2,00%",201.96,201.96,201.96,201.96
03/03/2016,217.0,217.0,217.0,217.0,"1,01K","7,45%",217.0,217.0,217.0,217.0
04/03/2016,233.275,233.275,233.275,233.275,"0,01K","7,50%",233.275,233.275,233.275,233.275
07/03/2016,250.77,250.77,250.77,250.77,"0,07K","7,50%",250.77,250.77,250.77,250.77
08/03/2016,269.575,269.575,269.575,269.575,"0,04K","7,50%",269.575,269.575,269.575,269.575
09/03/2016,289.79,289.79,289.79,289.79,"1,01K","7,50%",289.79,289.79,289.79,289.79
10/03/2016,310.0,310.0,310.0,310.0,"1,42K","6,97%",310.0,310.0,310.0,310.0
11/03/2016,286.75,286.75,286.75,286.75,"0,01K","-7,50%",286.75,286.75,286.75,286.75
14/03/2016,286.995,286.995,286.995,286.995,"0,00K","0,09%",286.995,286.995,286.995,286.995
17/03/2016,265.475,265.475,265.475,265.475,"0,01K","-7,50%",265.475,265.475,265.475,265.475
18/03/2016,265.47,265.47,265.47,265.47,"0,00K","0,00%",265.47,265.47,265.47,265.47
29/03/2016,245.56,245.56,245.56,245.56,"0,00K","-7,50%",245.56,245.56,245.56,245.56
30/03/2016,227.145,227.145,227.145,227.145,"0,00K","-7,50%",227.145,227.145,227.145,227.145
31/03/2016,210.11,210.11,210.11,210.11,"0,00K","-7,50%",210.11,210.11,210.11,210.11
01/04/2016,194.355,194.355,194.355,194.355,"0,01K","-7,50%",194.355,194.355,194.355,194.355
04/04/2016,182.0,182.0,182.0,182.0,"0,02K","-6,36%",182.0,182.0,182.0,182.0
05/04/2016,168.35,168.35,168.35,168.35,"0,01K","-7,50%",168.35,168.35,168.35,168.35
06/04/2016,163.0,163.0,163.0,163.0,"0,16K","-3,18%",163.0,163.0,163.0,163.0
07/04/2016,168.0,168.0,168.0,168.0,"0,26K","3,07%",168.0,168.0,168.0,168.0
08/04/2016,168.005,168.005,168.005,168.005,"1,09K","0,00%",168.005,168.005,168.005,168.005
11/04/2016,171.1,171.1,171.1,171.1,"0,03K","1,84%",171.1,171.1,171.1,171.1
12/04/2016,172.0,172.0,172.0,172.0,"0,03K","0,53%",172.0,172.0,172.0,172.0
13/04/2016,175.0,175.0,175.0,175.0,"0,03K","1,74%",175.0,175.0,175.0,175.0
14/04/2016,176.01,176.01,176.01,176.01,"0,02K","0,58%",176.01,176.01,176.01,176.01
18/04/2016,189.21,189.21,189.21,189.21,"0,06K","7,50%",189.21,189.21,189.21,189.21
19/04/2016,190.005,190.005,190.005,190.005,"1,02K","0,42%",190.005,190.005,190.005,190.005
20/04/2016,194.355,194.355,194.355,194.355,"0,25K","2,29%",194.355,194.355,194.355,194.355
21/04/2016,200.0,200.0,200.0,200.0,"0,01K","2,90%",200.0,200.0,200.0,200.0
22/04/2016,210.11,210.11,210.11,210.11,"0,12K","5,06%",210.11,210.11,210.11,210.11
25/04/2016,209.0,209.0,209.0,209.0,"0,03K","-0,53%",209.0,209.0,209.0,209.0
26/04/2016,220.0,220.0,220.0,220.0,"0,35K","5,26%",220.0,220.0,220.0,220.0
28/04/2016,210.0,210.0,210.0,210.0,"0,10K","-4,55%",210.0,210.0,210.0,210.0
